Date,Store,StoreType,Sales,Customers,Promo,Holiday,DayOfWeek,CompetitionDistance
2023-08-10,S01,C,364.68,20,1,0,3,529.6
2023-12-10,S02,A,437.45,23,0,0,6,947.7
2023-03-07,S06,A,105.44,5,0,0,1,1026.9
2023-07-14,S06,A,76.9,2,0,0,4,874.0
2024-05-01,S09,C,178.58,10,0,0,2,360.0
2024-05-11,S02,A,375.9,14,0,0,5,1106.0
2024-09-20,S01,C,257.29,9,0,0,4,901.4
2024-06-28,S08,A,105.26,4,0,0,4,1417.6
2023-01-25,S01,C,200.69,15,0,0,2,1092.3
2023-03-20,S04,C,253.8,10,0,0,0,882.4
2023-05-16,S05,B,237.35,15,0,0,1,714.7
2023-04-12,S09,C,105.61,6,0,0,2,1520.5
2023-09-16,S03,A,143.98,6,0,0,5,1425.7
2023-04-08,S08,A,139.55,5,0,0,5,863.3
2023-03-22,S10,A,213.39,11,0,0,2,981.3
2023-10-08,S08,A,135.08,8,0,0,6,1283.1
2024-08-04,S08,A,168.6,10,0,0,6,1230.4
2023-01-26,S08,A,146.91,5,0,0,3,831.3
2023-06-09,S10,A,139.59,5,0,0,4,415.2
2023-03-31,S04,C,254.71,13,0,0,4,921.0
2023-09-30,S03,A,148.48,9,0,0,5,1523.8
2023-06-24,S05,B,230.47,10,0,0,5,683.2
2024-12-15,S09,C,176.16,6,0,0,6,1469.7
2024-03-26,S06,A,123.05,7,0,0,1,545.5
2023-09-21,S09,C,131.11,7,0,0,3,898.6
2024-08-04,S01,C,344.0,11,0,0,6,1161.0
2023-07-29,S02,A,402.84,19,1,0,5,675.4
2023-06-12,S01,C,202.24,12,0,0,0,857.3
2023-08-27,S10,A,245.01,12,0,0,6,965.9
2023-12-23,S08,A,168.68,6,0,0,5,1183.8
2024-11-26,S04,C,278.12,13,0,0,1,997.6
2023-06-30,S02,A,249.68,12,0,0,4,1027.3
2024-09-15,S03,A,167.49,9,0,0,6,894.2
2023-08-20,S03,A,164.01,9,1,0,6,1434.0
2024-12-03,S07,A,105.92,3,0,0,1,1453.6
2024-09-23,S05,B,189.09,9,0,0,0,883.7
2023-05-16,S08,A,112.13,5,0,0,1,788.6
2023-07-02,S01,C,286.97,11,0,0,6,989.0
2024-09-20,S06,A,81.55,3,0,0,4,1614.3
2023-09-02,S02,A,372.69,15,0,0,5,1073.5
2024-11-26,S01,C,396.19,16,1,0,1,597.6
2023-09-26,S05,B,209.78,12,0,0,1,872.9
2024-11-27,S06,A,121.07,5,0,0,2,212.7
2024-01-27,S03,A,187.93,13,0,0,5,898.0
2023-06-01,S04,C,176.08,5,0,0,3,1229.9
2024-05-15,S10,A,219.82,9,1,0,2,1222.1
2024-07-12,S07,A,91.52,5,0,0,4,1155.3
2024-04-26,S09,C,98.09,4,0,0,4,799.7
2023-10-02,S09,C,106.24,5,0,0,0,788.5
2023-02-06,S08,A,180.65,9,0,0,0,131.1
2024-09-03,S06,A,89.29,3,0,0,1,1142.8
2023-10-17,S01,C,287.69,14,0,0,1,1336.3
2024-04-25,S01,C,217.14,8,0,0,3,983.7
2024-03-02,S08,A,156.1,7,0,0,5,695.3
2023-01-03,S10,A,172.64,7,0,0,1,1098.6
2024-03-02,S05,B,220.42,6,0,0,5,1504.8
2023-09-19,S05,B,201.05,7,0,0,1,1197.4
2024-09-07,S10,A,206.4,8,0,0,5,1166.4
2023-11-18,S01,C,314.73,17,0,0,5,1601.3
2023-04-20,S03,A,124.53,6,0,0,3,1351.1
2024-05-25,S09,C,141.46,7,0,0,5,860.4
2023-01-13,S05,B,225.7,7,0,0,4,1435.3
2024-04-17,S07,A,109.55,5,0,0,2,518.1
2024-06-16,S08,A,160.66,8,0,0,6,875.0
2023-09-12,S10,A,148.14,10,0,0,1,1613.3
2024-03-21,S08,A,140.56,6,0,0,3,811.8
2024-01-02,S08,A,147.26,6,0,0,1,1129.9
2023-09-25,S07,A,139.68,7,1,0,0,512.5
2023-10-31,S03,A,147.47,7,1,0,1,621.1
2023-06-05,S04,C,243.49,13,0,0,0,759.3
2024-03-22,S04,C,250.51,12,0,0,4,810.9
2024-03-09,S09,C,129.02,11,0,0,5,802.6
2023-03-01,S09,C,116.01,6,0,0,2,1064.0
2023-01-08,S06,A,118.87,8,0,0,6,1326.7
2023-05-14,S10,A,195.13,9,0,0,6,1208.9
2023-05-22,S07,A,99.12,3,0,0,0,1147.9
2024-12-31,S04,C,267.33,13,0,0,1,1369.9
2023-07-11,S06,A,91.43,4,0,0,1,1110.0
2024-12-07,S04,C,322.65,15,0,0,5,849.9
2023-12-14,S10,A,273.25,16,0,0,3,895.2
2024-02-27,S10,A,215.31,11,0,0,1,957.9
2023-11-03,S07,A,137.34,4,0,0,4,253.8
2023-01-15,S10,A,264.71,18,1,0,6,718.0
2023-11-22,S03,A,141.24,7,0,0,2,1232.1
2023-06-05,S08,A,129.9,8,0,0,0,510.6
2024-09-22,S05,B,220.45,10,0,0,6,926.5
2023-02-15,S04,C,229.9,10,0,0,2,1055.0
2023-07-11,S10,A,160.82,6,0,0,1,900.6
2023-10-29,S07,A,138.53,6,0,0,6,942.0
2023-02-11,S06,A,132.93,8,0,0,5,632.8
2023-08-19,S03,A,151.61,9,0,0,5,650.8
2023-03-22,S09,C,147.32,6,0,0,2,540.7
2023-07-23,S05,B,248.7,16,0,0,6,660.0
2024-12-29,S04,C,328.27,12,0,0,6,923.5
2023-04-06,S09,C,115.0,7,0,0,3,990.7
2023-07-14,S01,C,237.85,16,0,0,4,1010.1
2023-04-22,S10,A,251.61,16,0,0,5,361.4
2024-11-05,S07,A,133.53,11,0,1,1,1172.5
2023-03-23,S01,C,218.73,11,0,0,3,1169.4
2024-03-06,S10,A,151.3,17,0,0,2,1111.9
2023-04-23,S10,A,236.91,11,0,0,6,1023.4
2023-03-25,S05,B,236.39,16,0,0,5,900.6
2023-08-20,S07,A,136.78,10,0,0,6,889.7
2024-07-16,S01,C,244.04,11,0,0,1,1273.8
2024-11-29,S09,C,157.45,8,0,0,4,1275.5
2024-09-20,S09,C,132.99,5,0,0,4,1005.6
2023-05-04,S06,A,125.11,4,1,0,3,1092.3
2023-05-03,S06,A,136.29,7,1,0,2,1021.9
2024-04-21,S06,A,116.99,7,0,0,6,1129.0
2023-12-14,S06,A,126.26,7,0,0,3,1152.1
2024-11-01,S08,A,243.79,10,1,0,4,927.1
2024-08-05,S09,C,105.65,5,0,0,0,1365.8
2023-07-12,S09,C,156.36,8,1,0,2,958.6
2024-08-15,S03,A,128.74,9,0,0,3,1110.7
2024-07-29,S06,A,99.34,4,0,0,0,1335.3
2023-09-04,S05,B,211.74,10,0,0,0,607.7
2024-06-01,S07,A,125.63,4,0,0,5,732.7
2024-05-27,S04,C,196.35,7,0,0,0,635.2
2024-01-17,S04,C,231.7,14,0,0,2,1005.5
2023-04-13,S08,A,100.75,6,0,0,3,1042.1
2023-12-01,S01,C,304.57,11,0,0,4,1463.5
2024-10-01,S06,A,99.36,3,0,0,1,1276.4
2023-06-15,S08,A,105.49,11,0,0,3,975.7
2023-02-04,S10,A,273.75,10,0,0,5,527.1
2023-02-15,S03,A,140.02,11,0,0,2,836.1
2023-03-08,S03,A,133.23,7,0,0,2,1217.5
2023-01-18,S03,A,140.03,6,1,0,2,1150.3
2023-05-21,S06,A,148.29,8,0,0,6,1167.5
2024-06-10,S08,A,119.59,7,0,0,0,1133.5
2024-03-18,S02,A,333.03,12,0,0,0,1050.0
2024-04-17,S08,A,119.52,7,0,0,2,1477.7
2023-02-12,S03,A,134.21,8,0,0,6,966.6
2024-05-23,S03,A,107.47,5,0,0,3,1110.3
2023-05-03,S01,C,238.27,10,0,0,2,892.0
2023-03-30,S02,A,278.62,17,0,0,3,804.4
2023-09-22,S05,B,256.08,13,0,0,4,947.6
2023-05-06,S04,C,277.97,13,0,0,5,993.3
2024-10-15,S09,C,142.38,6,0,0,1,1269.5
2024-10-07,S02,A,446.92,21,1,0,0,375.6
2023-10-23,S06,A,99.72,6,0,0,0,1381.6
2024-03-05,S01,C,257.4,12,0,0,1,1059.2
2024-11-12,S04,C,287.88,9,0,0,1,702.9
2024-02-19,S01,C,208.07,14,0,0,0,713.5
2023-01-11,S03,A,113.21,4,0,0,2,1383.3
2024-12-20,S01,C,339.86,24,0,0,4,1017.5
2024-06-21,S03,A,105.25,6,0,0,4,1254.1
2024-11-24,S04,C,284.53,15,0,0,6,732.8
2023-10-11,S07,A,118.85,5,0,0,2,819.9
2024-04-16,S06,A,102.84,3,0,0,1,420.6
2023-09-23,S07,A,143.55,5,0,0,5,878.6
2023-06-08,S01,C,238.2,11,0,0,3,1155.7
2024-04-01,S09,C,135.74,10,0,0,0,1156.5
2024-11-25,S07,A,125.05,5,0,0,0,742.9
2023-12-08,S02,A,322.77,15,0,0,4,668.8
2024-12-30,S07,A,131.94,6,0,0,0,1155.1
2024-10-17,S04,C,277.33,11,0,0,3,945.7
2024-06-22,S10,A,241.97,14,0,0,5,777.5
2023-01-14,S06,A,105.38,5,0,0,5,1186.9
2024-12-16,S03,A,202.42,11,1,0,0,706.8
2024-02-16,S09,C,131.3,7,0,0,4,1277.3
2023-05-12,S01,C,293.3,12,0,0,4,1201.5
2024-10-19,S07,A,130.16,7,0,0,5,1032.4
2024-05-03,S01,C,236.46,23,0,0,4,1613.5
2024-06-29,S07,A,118.77,4,0,0,5,624.5
2024-01-27,S07,A,97.77,4,0,0,5,1089.9
2024-08-15,S04,C,278.59,13,0,0,3,1119.5
2023-07-23,S02,A,338.18,14,0,0,6,738.6
2023-10-13,S02,A,345.41,16,0,0,4,1002.3
2024-08-08,S10,A,161.06,8,0,0,3,1089.9
2023-07-13,S06,A,70.15,3,0,0,3,1041.0
2023-10-07,S10,A,288.86,14,1,0,5,1050.6
2023-08-20,S09,C,122.86,6,0,0,6,700.6
2024-06-05,S07,A,111.79,5,0,0,2,271.1
2023-03-22,S08,A,121.61,6,0,0,2,1350.9
2023-07-05,S10,A,140.04,6,0,0,2,1058.0
2023-08-28,S10,A,217.13,17,0,0,0,968.7
2023-02-16,S03,A,144.51,7,0,0,3,1390.5
2023-03-29,S10,A,156.49,7,0,0,2,1282.4
2023-12-19,S05,B,291.45,20,0,0,1,637.5
2024-08-12,S05,B,158.63,6,0,0,0,1392.7
2024-07-04,S01,C,335.33,20,1,0,3,728.6
2024-04-02,S06,A,111.5,5,0,0,1,1222.7
2024-03-23,S09,C,179.69,30,0,0,5,620.0
2023-03-21,S10,A,201.75,9,0,0,1,698.8
2023-02-05,S05,B,187.17,10,0,0,6,1344.6
2023-10-21,S10,A,227.16,10,0,0,5,1024.4
2023-04-18,S04,C,195.84,8,0,0,1,1216.4
2024-05-18,S04,C,334.81,25,0,0,5,614.1
2024-08-01,S02,A,292.39,15,0,0,3,1132.3
2023-01-15,S05,B,276.26,10,0,0,6,919.2
2023-02-08,S01,C,303.25,15,0,0,2,910.7
2023-05-15,S01,C,180.1,16,0,0,0,1651.0
2023-08-23,S06,A,82.64,5,0,0,2,1367.2
2024-05-13,S05,B,181.95,8,0,0,0,1210.1
2024-03-03,S06,A,124.13,9,0,0,6,1144.5
2024-03-28,S09,C,165.03,9,1,0,3,1216.1
2023-01-13,S02,A,329.37,18,0,0,4,1120.5
2024-04-30,S07,A,85.69,4,0,0,1,805.6
2024-11-23,S09,C,158.71,8,0,0,5,1280.6
2024-02-12,S02,A,317.29,17,0,0,0,1369.2
2024-03-09,S10,A,244.52,13,1,0,5,1322.5
2024-12-29,S10,A,185.85,9,0,0,6,925.6
2023-08-02,S09,C,145.27,10,1,0,2,1109.4
2023-05-17,S01,C,227.53,8,0,0,2,1190.1
2023-02-11,S09,C,118.93,4,0,0,5,1368.3
2024-01-30,S10,A,181.25,9,1,0,1,607.0
2024-07-29,S09,C,100.78,4,0,0,0,961.6
2023-06-01,S05,B,198.93,9,0,0,3,453.7
2024-03-11,S05,B,230.46,11,0,0,0,1139.3
2023-09-06,S05,B,258.02,17,0,0,2,681.0
2024-11-19,S08,A,166.69,10,0,0,1,1120.4
2023-10-07,S06,A,160.03,7,0,0,5,562.5
2023-02-25,S06,A,109.92,6,0,0,5,993.1
2024-03-31,S01,C,350.24,13,0,0,6,1113.3
2024-01-20,S07,A,139.72,8,0,0,5,1187.8
2023-08-18,S10,A,197.01,15,0,0,4,662.3
2023-05-29,S06,A,109.33,8,1,0,0,1086.6
2024-06-04,S10,A,125.82,5,0,0,1,1176.1
2023-05-08,S03,A,124.16,6,0,0,0,885.2
2024-11-16,S01,C,365.27,16,0,0,5,981.7
2023-05-22,S02,A,233.54,16,0,0,0,1151.3
2024-05-11,S07,A,111.64,6,0,0,5,959.8
2024-10-29,S09,C,122.08,4,0,0,1,1218.5
2023-05-28,S02,A,514.03,22,1,0,6,250.6
2023-12-18,S04,C,200.06,9,0,0,0,1560.6
2024-10-07,S09,C,112.31,7,0,0,0,1505.3
2023-08-08,S08,A,165.44,9,0,0,1,646.7
2024-08-07,S10,A,287.65,19,1,0,2,1041.9
2024-10-25,S02,A,367.5,25,0,0,4,782.3
2024-12-13,S01,C,314.19,16,0,0,4,444.5
2023-11-13,S10,A,195.94,8,0,0,0,1218.2
2024-05-31,S10,A,198.71,8,0,0,4,922.1
2024-08-30,S07,A,112.17,6,0,0,4,1251.2
2023-09-11,S04,C,214.65,12,0,0,0,1076.4
2024-11-28,S10,A,182.6,6,0,0,3,1418.7
2023-07-04,S01,C,220.42,9,0,0,1,776.2
2024-11-17,S05,B,332.64,16,0,0,6,835.5
2023-04-09,S02,A,374.39,26,0,0,6,942.8
2023-06-23,S03,A,106.64,6,0,0,4,1308.8
2024-09-12,S02,A,238.71,12,0,0,3,1096.2
2024-06-04,S03,A,127.72,6,0,0,1,1073.4
2024-01-08,S09,C,137.06,5,1,0,0,860.1
2024-11-11,S10,A,207.24,10,0,0,0,951.1
2023-05-07,S09,C,164.39,8,0,0,6,732.2
2023-02-11,S05,B,226.82,13,0,0,5,825.5
2024-01-16,S06,A,111.5,6,0,0,1,807.3
2023-01-27,S09,C,126.81,6,0,0,4,869.7
2023-10-18,S09,C,123.91,3,0,0,2,958.5
2023-09-29,S06,A,116.8,4,0,0,4,992.4
2023-10-28,S04,C,262.31,19,0,0,5,1344.4
2023-03-07,S05,B,229.01,10,0,0,1,1156.3
2024-03-08,S04,C,224.5,9,0,0,4,1072.3
2024-03-17,S05,B,251.74,12,1,0,6,650.0
2023-08-30,S03,A,136.24,8,0,0,2,922.9
2023-10-28,S07,A,135.07,6,0,0,5,941.7
2023-09-11,S02,A,347.86,20,0,0,0,969.4
2024-01-20,S05,B,210.1,8,0,0,5,810.9
2023-03-19,S04,C,296.91,12,0,0,6,670.0
2024-10-27,S03,A,108.55,3,0,0,6,659.4
2023-02-28,S10,A,239.85,10,1,0,1,947.2
2024-07-25,S08,A,114.19,3,1,0,3,1500.8
2023-08-19,S07,A,112.6,5,0,0,5,1525.3
2024-10-03,S07,A,141.87,6,0,0,3,708.3
2024-01-27,S05,B,248.82,10,0,0,5,967.4
2024-07-07,S09,C,97.3,4,0,0,6,1519.0
2023-03-02,S02,A,261.66,21,0,0,3,545.9
2024-02-06,S02,A,360.46,21,0,0,1,976.4
2023-09-25,S09,C,154.1,12,0,0,0,902.0
2024-06-26,S07,A,103.13,7,0,0,2,1456.2
2023-08-02,S04,C,258.99,16,0,0,2,569.9
2023-03-12,S02,A,288.81,10,0,0,6,1337.6
2024-08-26,S06,A,88.09,5,0,0,0,1376.6
2023-09-07,S03,A,148.19,5,0,0,3,326.3
2023-10-20,S06,A,111.17,4,0,0,4,586.8
2024-12-18,S07,A,130.93,8,0,0,2,1440.8
2023-03-09,S08,A,147.24,6,0,0,3,707.9
2023-10-24,S09,C,119.53,5,0,0,1,872.8
2024-05-05,S06,A,138.7,7,0,0,6,154.5
2023-10-10,S02,A,366.42,20,0,0,1,668.6
2024-03-20,S03,A,167.86,8,0,0,2,292.5
2024-04-27,S06,A,166.22,11,1,0,5,1147.5
2024-09-25,S09,C,146.66,6,0,0,2,554.2
2023-11-27,S09,C,137.43,8,0,0,0,1014.0
2024-04-28,S09,C,156.66,6,0,0,6,950.8
2023-12-10,S10,A,318.35,10,0,0,6,499.4
2024-08-23,S01,C,228.68,9,0,0,4,1096.6
2023-08-04,S08,A,171.25,21,1,0,4,905.6
2023-06-11,S02,A,239.92,11,0,0,6,1185.9
2024-05-25,S01,C,373.97,16,0,0,5,270.7
2023-08-05,S07,A,118.94,4,0,0,5,980.1
2024-12-06,S05,B,212.88,12,0,0,4,1535.2
2024-04-08,S10,A,208.69,6,0,0,0,566.6
2024-09-18,S05,B,225.41,9,0,0,2,1459.8
2024-08-04,S05,B,193.29,8,0,0,6,967.4
2023-03-02,S06,A,84.05,5,0,0,3,732.6
2023-11-28,S09,C,206.85,9,1,0,1,1076.2
2023-11-25,S09,C,176.21,8,0,0,5,1034.7
2023-05-27,S09,C,164.31,8,0,0,5,962.4
2024-06-21,S06,A,113.16,4,0,0,4,1005.2
2024-12-26,S10,A,234.12,9,0,0,3,849.7
2024-06-14,S05,B,191.95,9,0,0,4,709.6
2023-11-01,S08,A,165.59,9,0,0,2,946.8
2023-12-12,S01,C,312.08,16,1,0,1,1042.3
2024-01-01,S09,C,132.2,5,0,0,0,709.5
2024-10-30,S01,C,258.69,38,0,0,2,895.4
2024-12-01,S01,C,308.74,16,0,0,6,1753.3
2023-07-27,S08,A,119.02,15,0,0,3,890.9
2024-01-11,S09,C,135.9,4,0,0,3,1212.5
2023-12-31,S10,A,225.89,7,0,0,6,1238.0
2024-03-12,S03,A,115.34,7,0,0,1,1362.5
2024-11-22,S06,A,148.91,9,1,0,4,620.1
2023-02-28,S05,B,175.87,7,0,0,1,803.8
2023-10-13,S01,C,249.14,11,0,0,4,601.3
2023-08-17,S04,C,211.2,13,0,0,3,701.9
2024-04-28,S05,B,261.74,11,0,0,6,1239.0
2024-07-19,S06,A,121.43,4,1,0,4,769.0
2024-04-10,S08,A,130.2,7,0,0,2,1221.1
2023-10-06,S02,A,252.01,11,0,0,4,600.9
2023-12-07,S06,A,151.14,23,0,0,3,710.5
2023-07-29,S09,C,152.86,9,0,0,5,642.7
2024-04-02,S09,C,134.38,5,0,0,1,1306.4
2024-12-05,S01,C,307.98,17,1,0,3,1333.1
2024-05-28,S08,A,121.07,5,0,0,1,1230.1
2023-02-04,S05,B,265.07,15,0,0,5,1119.8
2024-02-27,S03,A,124.26,5,0,0,1,1041.0
2024-09-01,S05,B,290.04,10,0,0,6,819.9
2024-11-16,S07,A,149.03,6,0,0,5,583.5
2024-04-13,S01,C,285.98,10,0,0,5,741.3
2024-07-19,S05,B,201.3,11,0,0,4,485.9
2023-11-21,S01,C,321.67,15,0,0,1,902.6
2023-11-25,S10,A,268.88,14,0,0,5,1035.0
2023-01-10,S01,C,196.98,7,0,0,1,1432.4
2023-11-13,S09,C,149.22,7,0,0,0,1554.4
2024-06-05,S09,C,117.33,9,0,0,2,966.9
2024-04-22,S04,C,177.91,10,0,0,0,1416.4
2024-10-02,S10,A,214.7,12,0,0,2,671.9
2023-12-31,S08,A,208.81,11,0,0,6,685.7
2024-07-19,S09,C,130.91,5,0,0,4,606.5
2024-09-28,S08,A,163.3,6,0,0,5,929.9
2023-09-15,S01,C,211.85,11,0,0,4,1099.8
2023-04-05,S08,A,168.21,11,0,0,2,545.0
2023-11-20,S09,C,142.46,6,0,0,0,1136.4
2023-11-16,S04,C,416.99,32,1,0,3,898.4
2024-02-27,S01,C,259.86,16,0,0,1,880.0
2024-02-27,S02,A,301.7,17,0,0,1,900.1
2024-09-03,S03,A,165.15,5,0,0,1,759.0
2024-07-22,S04,C,180.96,12,0,0,0,1123.1
2024-06-02,S05,B,249.17,10,0,0,6,143.1
2024-11-01,S02,A,333.61,19,0,0,4,1249.4
2024-11-30,S02,A,410.72,17,0,0,5,1200.8
2024-05-02,S03,A,158.96,6,0,0,3,813.4
2024-04-07,S06,A,91.21,4,0,0,6,927.2
2024-05-01,S01,C,154.49,7,0,0,2,980.7
2024-11-10,S07,A,182.79,9,1,0,6,1164.0
2024-05-26,S05,B,285.0,16,0,0,6,1232.5
2024-12-05,S05,B,269.33,13,0,0,3,1172.4
2023-10-03,S09,C,142.31,4,0,0,1,662.8
2024-04-06,S05,B,249.71,8,0,0,5,1043.2
2024-08-01,S10,A,150.83,16,0,0,3,1242.9
2023-09-14,S10,A,171.5,10,0,0,3,985.7
2024-05-08,S08,A,116.96,7,0,0,2,1205.1
2024-12-04,S10,A,173.32,8,0,0,2,1735.1
2024-07-04,S06,A,91.89,4,0,0,3,1202.8
2023-04-29,S07,A,105.15,4,0,0,5,966.1
2023-11-17,S09,C,150.77,7,0,0,4,631.9
2024-06-08,S06,A,108.99,5,0,0,5,1463.6
2024-09-10,S04,C,251.24,12,0,0,1,1064.7
2024-12-15,S10,A,270.34,14,0,0,6,946.5
2023-01-16,S02,A,269.17,16,0,0,0,1151.2
2023-04-02,S06,A,130.27,9,0,0,6,911.0
2023-05-11,S06,A,134.79,5,1,0,3,972.4
2023-08-29,S06,A,97.94,3,0,0,1,1169.1
2024-06-07,S05,B,259.42,16,1,0,4,715.4
2024-03-05,S03,A,158.77,6,0,0,1,335.7
2024-04-26,S05,B,235.95,13,0,0,4,1337.3
2023-05-20,S09,C,156.05,6,0,0,5,283.9
2023-01-19,S04,C,241.97,12,0,0,3,818.8
2023-10-18,S03,A,135.17,4,0,0,2,1061.4
2024-11-14,S05,B,251.14,18,0,0,3,1264.5
2024-02-10,S04,C,251.85,10,0,0,5,1051.1
2023-02-17,S02,A,255.44,10,0,0,4,1649.5
2023-04-07,S08,A,126.36,5,0,0,4,872.7
2023-01-21,S10,A,218.36,8,0,0,5,962.3
2023-07-16,S02,A,284.09,10,0,0,6,549.9
2023-03-31,S07,A,111.25,7,0,0,4,1227.0
2024-07-07,S04,C,328.73,17,1,0,6,794.2
2023-08-06,S08,A,176.81,6,0,0,6,1138.0
2024-03-21,S07,A,106.69,5,0,0,3,943.2
2023-06-27,S04,C,209.01,14,0,0,1,1162.1
2024-07-20,S05,B,249.67,14,0,0,5,622.5
2023-05-01,S10,A,139.56,8,0,0,0,1229.2
2024-01-11,S02,A,288.91,12,0,0,3,1203.8
2024-02-21,S04,C,240.21,11,0,0,2,1280.8
2024-07-02,S10,A,219.68,10,1,0,1,540.3
2024-01-23,S02,A,310.35,15,0,0,1,724.8
2023-11-10,S04,C,293.2,16,0,0,4,1192.0
2023-08-15,S07,A,125.36,8,0,0,1,915.4
2023-09-26,S09,C,136.03,5,0,0,1,735.6
2024-03-15,S05,B,225.65,12,0,0,4,914.2
2023-01-30,S03,A,130.27,6,0,0,0,844.7
2023-09-10,S02,A,356.27,31,0,0,6,1261.8
2023-12-22,S02,A,362.33,13,0,0,4,500.4
2024-01-30,S03,A,149.01,9,1,0,1,1504.2
2023-01-28,S03,A,163.47,8,0,0,5,1080.1
2023-07-24,S03,A,123.62,7,0,0,0,1351.5
2024-06-10,S04,C,240.3,17,0,0,0,654.0
2024-04-18,S04,C,195.24,9,0,0,3,943.7
2024-03-31,S08,A,197.31,9,0,0,6,1022.3
2024-03-28,S06,A,131.19,5,0,0,3,956.6
2023-04-19,S07,A,118.78,6,0,0,2,1356.0
2023-10-29,S05,B,192.04,10,0,0,6,1121.0
2023-09-26,S04,C,201.47,14,0,0,1,1025.2
2024-06-06,S05,B,157.2,9,0,0,3,732.8
2024-08-24,S04,C,296.81,34,0,0,5,868.6
2024-09-18,S02,A,305.66,11,0,0,2,889.3
2024-04-08,S04,C,231.21,12,0,0,0,679.6
2024-05-06,S06,A,111.11,14,0,0,0,1030.4
2023-10-09,S03,A,125.56,6,0,0,0,1047.3
2024-05-01,S07,A,122.71,4,0,0,2,514.7
2024-01-19,S09,C,152.91,8,0,0,4,988.0
2024-01-24,S01,C,250.8,9,0,0,2,1110.2
2023-03-03,S04,C,231.25,21,0,0,4,937.6
2023-09-28,S06,A,96.04,4,0,0,3,952.1
2024-06-02,S10,A,141.05,10,0,0,6,1439.6
2023-10-12,S01,C,265.75,15,0,0,3,929.9
2024-02-10,S10,A,183.9,8,0,0,5,738.5
2024-03-02,S07,A,164.43,5,0,0,5,323.0
2023-06-24,S09,C,126.72,7,0,0,5,1291.6
2024-10-21,S02,A,331.19,16,0,0,0,935.5
2024-10-21,S10,A,195.15,9,0,0,0,914.0
2023-09-23,S04,C,251.8,8,0,0,5,885.9
2024-10-19,S05,B,289.14,15,0,0,5,1081.0
2023-08-04,S05,B,235.9,16,0,0,4,949.5
2023-05-15,S05,B,144.56,9,0,0,0,654.7
2024-12-07,S09,C,195.75,10,0,0,5,789.3
2024-07-02,S02,A,256.02,22,0,0,1,1215.0
2023-08-17,S01,C,246.68,8,0,0,3,809.1
2023-04-06,S03,A,131.12,5,0,0,3,784.6
2023-09-09,S01,C,296.79,14,0,0,5,1378.3
2023-05-31,S05,B,199.44,10,0,0,2,823.3
2023-12-24,S06,A,146.91,11,0,0,6,787.5
2024-12-27,S10,A,173.28,7,0,0,4,1172.2
2024-09-12,S05,B,254.51,14,0,0,3,1041.9
2023-04-23,S02,A,348.74,11,0,0,6,593.4
2024-02-17,S03,A,162.21,6,0,0,5,924.3
2024-08-24,S07,A,119.34,5,0,0,5,950.2
2023-11-17,S05,B,208.09,11,0,0,4,850.2
2024-08-14,S03,A,124.6,6,0,0,2,1475.1
2023-09-15,S09,C,102.43,3,0,0,4,1035.3
2023-02-11,S07,A,124.45,5,1,0,5,1070.1
2024-03-07,S07,A,99.73,4,0,0,3,1595.0
2023-02-26,S05,B,201.27,9,0,0,6,1261.4
2023-05-03,S05,B,253.42,12,0,0,2,657.1
2023-01-15,S03,A,169.84,6,0,0,6,710.5
2023-05-30,S01,C,291.19,10,0,0,1,1097.0
2023-09-04,S03,A,130.36,5,0,0,0,905.2
2024-12-28,S02,A,438.04,22,0,0,5,1176.0
2023-07-20,S05,B,219.99,9,0,0,3,1059.9
2023-04-30,S05,B,193.58,9,0,0,6,1576.1
2023-09-01,S03,A,118.32,7,0,0,4,752.6
2023-06-25,S07,A,129.26,4,0,0,6,599.2
2023-02-19,S08,A,155.23,7,1,0,6,1767.5
2023-09-01,S02,A,330.38,18,0,0,4,706.5
2024-12-15,S06,A,132.19,6,0,0,6,1393.8
2024-01-24,S07,A,99.25,6,0,0,2,1156.7
2023-03-14,S02,A,348.24,23,0,0,1,1342.0
2024-09-18,S04,C,271.61,9,0,0,2,733.9
2024-01-21,S10,A,241.22,14,0,0,6,1140.6
2023-05-30,S07,A,102.98,4,0,0,1,1264.3
2023-10-22,S03,A,164.16,7,0,0,6,675.6
2023-06-02,S01,C,293.33,18,0,0,4,678.9
2024-12-27,S05,B,228.0,16,0,0,4,908.3
2023-10-16,S07,A,103.52,3,0,0,0,1020.5
2023-11-22,S08,A,130.25,6,0,0,2,1085.1
2023-10-12,S07,A,142.67,7,1,0,3,1099.6
2024-08-11,S09,C,185.23,7,0,0,6,716.4
2023-01-11,S09,C,115.65,4,0,0,2,698.2
2023-06-25,S05,B,233.96,9,0,0,6,1081.7
2024-12-14,S05,B,334.75,19,0,0,5,1043.9
2023-05-16,S02,A,269.78,12,0,0,1,1058.5
2024-02-17,S02,A,398.69,34,0,0,5,852.1
2024-02-05,S03,A,119.38,6,0,0,0,1183.1
2023-10-22,S09,C,132.1,7,0,0,6,1130.6
2023-07-17,S04,C,301.48,14,1,0,0,670.3
2023-02-03,S07,A,95.5,3,0,0,4,1314.9
2024-05-28,S04,C,244.44,10,0,0,1,785.3
2024-02-19,S05,B,291.03,18,1,0,0,517.0
2024-11-22,S04,C,232.86,9,0,0,4,718.6
2023-10-07,S05,B,287.07,13,0,0,5,1027.8
2023-03-14,S05,B,225.77,14,0,0,1,904.0
